Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent
4891,11-05-2022,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10001246,10,10,3,5
4892,15-03-2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10001295,40,40,2,4
4893,11-03-2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10001231,0,0,2,5
4894,05-03-2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10002743,210,230,2,2
4895,06-11-2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10004327,50,50,1,5
4896,14-12-2022,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Envelopes,OFF-EN-10004773,50,60,2,3
4897,31-05-2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10003470,930,1120,4,4
4898,04-03-2023,First Class,Consumer,United States,Parma,Ohio,44134,East,Furniture,Chairs,FUR-CH-10003761,150,180,2,2
4899,27-07-2023,First Class,Consumer,United States,Parma,Ohio,44134,East,Office Supplies,Paper,OFF-PA-10002230,10,10,2,4
4900,01-11-2022,Standard Class,Consumer,United States,Gresham,Oregon,97030,West,Office Supplies,Binders,OFF-BI-10000088,20,30,8,5
4901,27-07-2023,Standard Class,Corporate,United States,Anaheim,California,92804,West,Office Supplies,Storage,OFF-ST-10001526,410,480,4,2
4902,22-09-2022,Standard Class,Corporate,United States,Anaheim,California,92804,West,Office Supplies,Supplies,OFF-SU-10002557,10,10,1,3
4903,15-02-2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003669,20,30,6,2
4904,02-10-2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10003510,80,90,3,3
4905,29-05-2023,Second Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10003746,570,670,3,3
4906,07-12-2023,Second Class,Corporate,United States,Concord,New Hampshire,3301,East,Office Supplies,Binders,OFF-BI-10003476,20,20,4,4
4907,11-08-2023,Second Class,Corporate,United States,Concord,New Hampshire,3301,East,Office Supplies,Storage,OFF-ST-10001469,240,270,5,2
4908,22-01-2023,Second Class,Consumer,United States,Fairfield,Ohio,45014,East,Office Supplies,Binders,OFF-BI-10001757,10,10,8,4
4909,04-01-2023,Second Class,Consumer,United States,Fairfield,Ohio,45014,East,Technology,Phones,TEC-PH-10004875,10,10,2,3
4910,22-09-2023,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Envelopes,OFF-EN-10001219,20,20,3,3
4911,18-10-2023,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Paper,OFF-PA-10000019,40,40,7,3
4912,09-02-2023,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Technology,Phones,TEC-PH-10001924,90,110,2,4
4913,25-07-2023,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Binders,OFF-BI-10002003,10,10,5,5
4914,27-05-2022,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Binders,OFF-BI-10003727,0,0,2,3
4915,15-09-2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10004042,40,40,2,4
4916,25-09-2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001097,10,10,3,4
4917,25-09-2022,Second Class,Consumer,United States,League City,Texas,77573,Central,Office Supplies,Art,OFF-AR-10004344,60,70,7,3
4918,20-04-2023,Second Class,Consumer,United States,League City,Texas,77573,Central,Furniture,Chairs,FUR-CH-10001802,220,250,3,5
4919,23-08-2022,Standard Class,Corporate,United States,Gaithersburg,Maryland,20877,East,Furniture,Bookcases,FUR-BO-10004709,160,170,3,4
4920,18-09-2022,Standard Class,Corporate,United States,Gaithersburg,Maryland,20877,East,Technology,Phones,TEC-PH-10000455,190,230,2,3
4921,29-12-2023,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10002393,0,0,2,2
4922,21-12-2022,Second Class,Home Office,United States,Huntsville,Alabama,35810,South,Office Supplies,Paper,OFF-PA-10004381,100,100,2,3
4923,07-01-2022,Second Class,Home Office,United States,Huntsville,Alabama,35810,South,Office Supplies,Fasteners,OFF-FA-10003059,0,0,2,3
4924,10-06-2023,Second Class,Home Office,United States,Huntsville,Alabama,35810,South,Office Supplies,Paper,OFF-PA-10000994,540,630,6,3
4925,14-10-2022,Second Class,Home Office,United States,Huntsville,Alabama,35810,South,Technology,Phones,TEC-PH-10002890,70,90,2,2
4926,24-08-2023,First Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Art,OFF-AR-10003338,10,10,2,5
4927,09-01-2022,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,FUR-TA-10003008,70,90,1,5
4928,21-02-2022,Standard Class,Home Office,United States,Fairfield,Connecticut,6824,East,Office Supplies,Paper,OFF-PA-10001972,20,20,3,5
4929,16-03-2023,Standard Class,Home Office,United States,Fairfield,Connecticut,6824,East,Furniture,Chairs,FUR-CH-10000155,810,900,3,5
4930,09-02-2022,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10000658,50,60,5,3
4931,08-03-2022,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10000349,10,10,3,4
4932,23-11-2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10001446,20,20,2,4
4933,09-09-2022,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Envelopes,OFF-EN-10004483,10,10,1,4
4934,15-04-2022,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,OFF-BI-10002012,0,0,2,4
4935,27-05-2022,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Fasteners,OFF-FA-10003021,0,0,3,5
4936,24-06-2022,Standard Class,Corporate,United States,Lehi,Utah,84043,West,Technology,Phones,TEC-PH-10003356,20,20,3,2
4937,29-08-2023,Standard Class,Home Office,United States,Tuscaloosa,Alabama,35401,South,Office Supplies,Binders,OFF-BI-10004728,20,30,7,2
4938,10-09-2023,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10000078,1220,1330,5,2
4939,23-11-2022,Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Bookcases,FUR-BO-10003034,310,330,3,2
4940,19-06-2023,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,OFF-AR-10003514,20,20,5,5
4941,08-02-2023,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Chairs,FUR-CH-10001708,1160,1270,9,2
4942,21-04-2022,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Bookcases,FUR-BO-10002598,220,280,4,2
4943,29-03-2023,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Art,OFF-AR-10001022,10,10,2,2
4944,28-12-2022,Standard Class,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Storage,OFF-ST-10004459,320,380,1,2
4945,28-05-2023,First Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Paper,OFF-PA-10004381,90,100,2,5
4946,14-06-2022,First Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Binders,OFF-BI-10000050,10,10,2,5
4947,24-11-2022,First Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Fasteners,OFF-FA-10000304,0,0,2,3
4948,03-04-2022,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Labels,OFF-LA-10002475,30,30,4,2
4949,09-03-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10001989,100,120,7,5
4950,29-11-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10000732,20,20,3,4
4951,25-06-2023,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10004441,10,10,3,3
4952,20-11-2022,Standard Class,Consumer,United States,Royal Oak,Michigan,48073,Central,Office Supplies,Paper,OFF-PA-10000304,10,10,2,2
4953,20-08-2023,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Appliances,OFF-AP-10002670,60,70,1,4
4954,18-04-2022,Standard Class,Corporate,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10001527,80,90,2,3
4955,10-06-2022,Second Class,Corporate,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Art,OFF-AR-10002335,20,20,7,2
4956,01-05-2022,Second Class,Corporate,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,OFF-PA-10003641,70,80,3,5
4957,31-01-2022,Second Class,Corporate,United States,North Las Vegas,Nevada,89031,West,Furniture,Furnishings,FUR-FU-10002685,30,40,2,4
4958,29-03-2022,Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Binders,OFF-BI-10001308,0,0,2,2
4959,16-08-2022,Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Fasteners,OFF-FA-10003485,20,20,9,2
4960,09-03-2023,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10003357,50,60,1,3
4961,07-08-2023,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Appliances,OFF-AP-10002867,60,70,1,2
4962,08-08-2022,First Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004477,40,50,1,3
4963,06-06-2023,First Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10001427,20,20,3,5
4964,27-08-2023,First Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10002344,210,240,3,4
4965,14-04-2023,Second Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Binders,OFF-BI-10000301,10,10,4,5
4966,01-01-2023,Second Class,Corporate,United States,Columbia,Tennessee,38401,South,Technology,Phones,TEC-PH-10001944,430,470,4,2
4967,24-09-2022,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Phones,TEC-PH-10001527,110,130,3,2
4968,30-08-2022,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10001307,10,10,2,4
4969,19-11-2023,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Accessories,TEC-AC-10004571,190,200,2,5
4970,25-09-2022,Second Class,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Chairs,FUR-CH-10001973,100,110,1,3
4971,23-02-2023,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Chairs,FUR-CH-10000513,170,210,2,4
4972,22-12-2023,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10002421,40,40,2,5
4973,01-11-2022,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10004090,30,40,2,3
4974,15-01-2022,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10004071,70,90,2,3
4975,06-09-2023,Standard Class,Home Office,United States,Oceanside,California,92054,West,Office Supplies,Paper,OFF-PA-10002246,10,10,2,2
4976,17-06-2023,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Technology,Accessories,TEC-AC-10003198,630,720,9,2
4977,11-06-2023,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10001031,20,20,5,3
4978,07-07-2022,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003727,10,10,2,5
4979,01-09-2022,First Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10001336,700,770,6,4
4980,19-06-2023,Second Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Supplies,OFF-SU-10001664,20,20,3,4
4981,06-07-2023,Second Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Appliances,OFF-AP-10003971,0,0,2,3
4982,02-10-2023,Second Class,Corporate,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10000199,20,20,4,3
4983,03-07-2022,Standard Class,Corporate,United States,Huntington Beach,California,92646,West,Office Supplies,Labels,OFF-LA-10001045,10,10,2,4
4984,02-07-2023,Second Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,OFF-ST-10003442,70,80,3,4
4985,26-08-2023,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Fasteners,OFF-FA-10003059,10,10,5,3
4986,26-03-2022,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10001175,10,10,5,4
4987,02-09-2023,Standard Class,Home Office,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,OFF-PA-10003441,20,20,3,5
4988,07-12-2022,Standard Class,Home Office,United States,Colorado Springs,Colorado,80906,West,Furniture,Chairs,FUR-CH-10004287,1080,1330,6,3
4989,25-04-2022,Standard Class,Home Office,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,OFF-BI-10004040,0,0,2,5
4990,13-03-2023,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10004022,10,10,3,2
4991,11-05-2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10002200,590,690,4,4
4992,09-08-2022,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10001120,1630,1890,5,5
4993,27-11-2023,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Office Supplies,Envelopes,OFF-EN-10000461,60,60,8,3
4994,09-04-2023,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Office Supplies,Labels,OFF-LA-10004008,20,20,8,3
4995,30-10-2022,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,FUR-FU-10000221,20,20,5,3
4996,14-02-2022,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10000962,40,50,4,3
4997,05-01-2023,Standard Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Appliances,OFF-AP-10000390,40,50,1,3
4998,01-10-2022,Standard Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Binders,OFF-BI-10000014,10,10,4,4
4999,27-05-2023,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10004120,100,110,1,3
5000,10-01-2022,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10002764,50,60,5,3
5001,02-01-2023,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Technology,Accessories,TEC-AC-10000736,70,80,1,2
5002,02-05-2023,Same Day,Home Office,United States,Newport News,Virginia,23602,South,Office Supplies,Supplies,OFF-SU-10000898,60,70,5,3
5003,22-09-2023,Same Day,Home Office,United States,Newport News,Virginia,23602,South,Office Supplies,Paper,OFF-PA-10004327,150,190,4,4
5004,10-01-2023,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10000143,10,10,2,3
5005,10-03-2022,Second Class,Consumer,United States,Jackson,Mississippi,39212,South,Technology,Accessories,TEC-AC-10002550,50,50,3,2
5006,29-10-2023,Second Class,Corporate,United States,Richmond,Indiana,47374,Central,Office Supplies,Storage,OFF-ST-10003306,610,710,5,5
5007,28-02-2022,Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Machines,TEC-MA-10000045,1930,2320,2,5
5008,11-12-2023,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10001505,20,20,3,4
5009,23-05-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004781,10,10,1,3
5010,17-04-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10002680,750,790,6,5
5011,07-02-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10000848,0,0,3,4
5012,21-10-2022,First Class,Corporate,United States,Phoenix,Arizona,85023,West,Furniture,Bookcases,FUR-BO-10004467,190,210,7,5
5013,23-06-2022,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Office Supplies,Binders,OFF-BI-10001670,30,30,3,4
5014,25-10-2022,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10000136,200,220,7,3
5015,03-07-2023,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Phones,TEC-PH-10004522,190,210,6,3
5016,21-08-2022,Standard Class,Consumer,United States,Toledo,Ohio,43615,East,Furniture,Furnishings,FUR-FU-10002960,30,40,7,2
5017,16-04-2022,Standard Class,Consumer,United States,Toledo,Ohio,43615,East,Technology,Phones,TEC-PH-10002584,1250,1500,4,5
5018,18-07-2023,First Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Furnishings,FUR-FU-10002505,10,10,3,2
5019,04-09-2023,First Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,TEC-AC-10003832,640,770,3,2
5020,20-04-2022,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Supplies,OFF-SU-10002537,20,20,2,5
5021,12-01-2022,Second Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Supplies,OFF-SU-10003505,330,350,3,3
5022,07-06-2022,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10001465,60,70,2,4
